_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_utterance_make_sense,does_the_utterance_make_sense:confidence,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario:variance,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say:variance,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778011064,false,finalized,2,6/25/2018 16:59:59,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,can i know how long it usually takes to buy a home 
1778011065,false,finalized,2,6/25/2018 16:58:12,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what want to know how long it usually takes to buy a home 
1778011066,false,finalized,2,6/25/2018 17:26:51,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i want to know how long it usually takes to buy a home 
1778011067,false,finalized,2,6/25/2018 17:31:29,Yes,1.0,4.0,3.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what might you say to or ask a customer service agent in this scenario
1778011068,false,finalized,2,6/25/2018 17:19:28,Yes,1.0,2.5,1.5,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what might you say to or ask a customer service agent in this scenario
1778011069,false,finalized,2,6/25/2018 17:12:29,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what might you say to or ask a customer service agent in this scenario
1778011070,false,finalized,4,6/25/2018 17:19:46,No,0.7358,1.25,0.433,3.25,1.92,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,buenos dias
1778011071,false,finalized,4,6/25/2018 17:39:01,Yes,0.5082,1.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,buenos dias
1778011072,false,finalized,4,6/25/2018 17:22:25,No,0.7083,1.25,0.433,5.0,2.345,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,buenos dias
1778011073,false,finalized,2,6/25/2018 17:15:58,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much time will pass until we close the procedure 
1778011074,false,finalized,2,6/25/2018 17:17:33,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many days until we sign the contract 
1778011075,false,finalized,2,6/25/2018 17:30:38,Yes,1.0,4.5,1.5,4.0,3.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much time you need to confirm my payment 
1778011076,false,finalized,2,6/25/2018 17:34:20,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long would i have to wait to get the house 
1778011077,false,finalized,2,6/25/2018 16:41:05,Yes,1.0,4.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is buying a house a long process 
1778011078,false,finalized,2,6/25/2018 17:33:42,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,when will i be able to finally buy the house 
1778011079,false,finalized,2,6/25/2018 17:14:31,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long will it takes to buy a house 
1778011080,false,finalized,2,6/25/2018 17:09:21,Yes,1.0,5.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is buying a house a long time 
1778011081,false,finalized,2,6/25/2018 17:11:09,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many days or months will it take to buy a house 
1778011082,false,finalized,2,6/25/2018 17:26:12,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i want to know how long it usually takes to buy a home 
1778011083,false,finalized,2,6/25/2018 16:48:49,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many homes i need to look at 
1778011084,false,finalized,2,6/25/2018 17:33:21,Yes,1.0,2.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,in which neighborhood are nice homes 
1778011085,false,finalized,2,6/25/2018 17:10:17,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it take to buy a home 
1778011086,false,finalized,2,6/25/2018 16:48:50,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,when can i buy 
1778011087,false,finalized,2,6/25/2018 17:16:40,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i want to buy a house fast
1778011088,false,finalized,2,6/25/2018 17:13:50,Yes,1.0,5.5,0.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,sir what do you think how much time i need to buy a home 
1778011089,false,finalized,2,6/25/2018 17:38:01,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much time anyone require to buy a home 
1778011090,false,finalized,2,6/25/2018 17:35:59,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,please guide me how long it will take to buy a home 
1778011091,false,finalized,2,6/25/2018 16:57:33,Yes,1.0,5.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it take to buy a house 
1778011092,false,finalized,2,6/25/2018 17:31:57,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is the process to buy a house very long 
1778011093,false,finalized,2,6/25/2018 17:03:23,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,does it take a long time to buy a house 
1778011094,false,finalized,2,6/25/2018 17:01:23,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you want to know how long it usually takes to buy a home
1778011095,false,finalized,2,6/25/2018 17:20:28,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you want to know how long it usually takes to buy a home
1778011096,false,finalized,2,6/25/2018 17:04:47,Yes,1.0,3.5,1.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you want to know how long it usually takes to buy a home
1778011097,false,finalized,2,6/25/2018 16:47:35,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how often is the process of buying a house 
1778011098,false,finalized,2,6/25/2018 16:46:39,Yes,1.0,3.5,2.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,can it take less than stipulated 
1778011099,false,finalized,2,6/25/2018 16:59:26,Yes,1.0,3.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,exceeding the previously established time invalidates any purchase guarantee 
1778011100,false,finalized,2,6/25/2018 16:36:58,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it usually take to buy a house 
1778011101,false,finalized,2,6/25/2018 16:59:36,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,duration of registration of a house purchase 
1778011102,false,finalized,2,6/25/2018 17:02:11,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long will it take to buy a house 
1778011103,false,finalized,2,6/25/2018 17:39:15,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long it usually takes to buy a home 
1778011104,false,finalized,2,6/25/2018 17:14:24,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,to buy a home how long it usually takes 
1778011105,false,finalized,2,6/25/2018 17:33:19,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long last the process to buy a new home 
1778011106,false,finalized,2,6/25/2018 17:39:14,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long it usually takes to buy a home 
1778011107,false,finalized,2,6/25/2018 17:35:29,Yes,1.0,6.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what the duration does it usually takes to buy a home 
1778011108,false,finalized,2,6/25/2018 16:48:04,Yes,1.0,4.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what is the period usually taken to buy a home 
1778011109,false,finalized,2,6/25/2018 17:30:26,Yes,1.0,4.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what is the usual time limit it takes to purchase a home 
1778011110,false,finalized,2,6/25/2018 17:24:19,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,can you tell me how long it usually takes to purchase a home 
1778011111,false,finalized,2,6/25/2018 17:33:50,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,can you give me an average length of time to buy a home 
1778011112,false,finalized,2,6/25/2018 17:34:09,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i am interested in buying a house and i would like to know how long it would take me
1778011113,false,finalized,2,6/25/2018 17:40:17,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,does the process of buying a house takes weeks 
1778011114,false,finalized,2,6/25/2018 17:31:18,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it take me to buy a house 
1778011115,false,finalized,2,6/25/2018 17:21:20,Yes,1.0,4.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you are looking to move immediately
1778011116,false,finalized,2,6/25/2018 17:09:01,Yes,1.0,4.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you are looking to move immediately
1778011117,false,finalized,2,6/25/2018 16:50:02,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,you are looking to move immediately
1778011118,false,finalized,2,6/25/2018 17:08:21,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many months will it take to finalize on a house of my own
1778011119,false,finalized,2,6/25/2018 16:50:41,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what is the complete tenure of buying a house usually
1778011120,false,finalized,2,6/25/2018 17:22:58,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long is the procedure of purchasing a ahouse
1778011121,false,finalized,2,6/25/2018 17:07:36,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long will it take to buy a home 
1778011122,false,finalized,2,6/25/2018 17:22:46,Yes,1.0,6.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is there a set time for how long it will take to purchase a house 
1778011123,false,finalized,4,6/25/2018 17:05:07,Yes,0.7524,5.75,0.829,6.0,0.707,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i m a bit rushed how long will it take to buy a home 
1778011124,false,finalized,2,6/25/2018 16:45:12,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is buying a home a lengthy process 
1778011125,false,finalized,2,6/25/2018 17:37:16,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,will it take very long for the house to be purchased 
1778011126,false,finalized,2,6/25/2018 17:46:03,Yes,1.0,5.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long before the home buying process is completed 
1778011127,false,finalized,2,6/25/2018 17:24:13,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long in eed to wait
1778011128,false,finalized,2,6/25/2018 17:38:00,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many months will it take to fully pay off the mortgage loan 
1778011129,false,finalized,2,6/25/2018 16:59:26,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,will it take a long time to pay the house completely 
1778011130,false,finalized,2,6/25/2018 16:52:50,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,with that initial payment and those monthly payments how long will it take to pay the house 
1778011131,false,finalized,2,6/25/2018 17:30:21,Yes,1.0,3.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long would it take to complete the sale 
1778011132,false,finalized,2,6/25/2018 17:17:16,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,takes a long time to give the house 
1778011133,false,finalized,2,6/25/2018 17:19:28,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how soon would they give me the house 
1778011134,false,finalized,2,6/25/2018 17:16:48,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long it usually takes to buy a home
1778011135,false,finalized,2,6/25/2018 16:40:34,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how many days it ussually takes to buy a home
1778011136,false,finalized,2,6/25/2018 16:45:33,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,it is long the process to buy a new home
1778011137,false,finalized,2,6/25/2018 17:34:20,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much credit do i need 
1778011138,false,finalized,2,6/25/2018 17:09:18,Yes,1.0,3.5,2.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much credit do i need 
1778011139,false,finalized,2,6/25/2018 16:58:48,Yes,1.0,3.5,2.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much credit do i need 
1778011140,false,finalized,2,6/25/2018 17:28:29,Yes,1.0,5.0,2.0,5.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it take to buy a home 
1778011141,false,finalized,2,6/25/2018 17:58:51,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,is there an specific time that it takes to buy a home 
1778011142,false,finalized,2,6/25/2018 16:41:05,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much time does it take to buy a new home 
1778011143,false,finalized,2,6/25/2018 17:29:22,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home, how long take the process to buy a home 
1778011144,false,finalized,2,6/25/2018 17:10:04,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home, how long does the payment take after choosing the house 
1778011145,false,finalized,2,6/25/2018 17:38:06,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home, how much time i usually must wait to start the payment of the house 
1778011146,false,finalized,2,6/25/2018 17:30:41,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,excuse me i would like to know how long it would take me to buy a house 
1778011147,false,finalized,2,6/25/2018 16:38:22,Yes,1.0,3.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much would be the cost to make the purchase process of a large house 
1778011148,false,finalized,2,6/25/2018 17:36:58,Yes,1.0,3.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what documents should i have to buy a house and how long will it take 
1778011149,false,finalized,2,6/25/2018 16:50:13,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i want to know how much time it takes to buy a house
1778011150,false,finalized,2,6/25/2018 16:54:40,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,i would like to know how much time it takes to buy a house
1778011151,false,finalized,2,6/25/2018 16:45:33,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long does it take to buy a house 
1778011152,false,finalized,2,6/25/2018 17:29:39,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how long it usually takes to buy a home 
1778011153,false,finalized,2,6/25/2018 17:34:59,Yes,1.0,5.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what happens during that time 
1778011154,false,finalized,2,6/25/2018 17:19:41,Yes,1.0,5.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,what can we do to speed things up alittle 
1778011155,false,finalized,2,6/25/2018 17:09:12,Yes,1.0,5.0,1.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how long it usually takes to buy a home,how much time does it take from the moment i decide on the house for the purchase 
