,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
1253,what if i don t have enough for a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1256,may i know how much the deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1258,will there be a deposit for this and how much will it be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1260,how much do i have to pay as a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1261,how much would the deposit cost ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1262,do i have to pay some kind of deposit how much would it be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1263,de 4000 mil,20,You want to know how much deposit will be,,0.00966875097354,BAD
1264,necesito uno 200,20,You want to know how much deposit will be,,0.00966875097354,BAD
1267,how many months are the deposits ,20,You want to know how much deposit will be,,0.00966875097354,BAD
716,en que afecta mis puntos de credito las compra que quiero realizar,20,You want to know how your credit score affects home buying,,0.00966875097354,BAD
1179,i am interested to know that other rates are charged apart from the rent ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1177,me podria mostrar todas las tarifas ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1087,how many rents i have to pay in advance ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1088,can i pay directly to your bank account ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1098,what other amount must i cancel ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
2093,what are the prices on the available homes ,20,You want to live in Neighborhood A,,0.00966875097354,BAD
1100,how much would be the total ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1101,besides downpayment wich was the others fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1102,this other fees how much gonna cost me ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1103,can you show me all the fees in the contract ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1105,financing is flexible,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1106,what are the necessary commissions to make the transaction,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1107,what rates would i have apart from the initial payment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1108,what other fees should i pay before buying the house ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1109,apart from the initial payment what other payments should i make ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1112,can you tell me about other fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1113,what fees in addition to the advance payment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1086,what are other charges ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1115,fees except for down payment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1085,can about other fees beside downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1083,what are about other fees beside downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1063,can i increase or decrease the amount of my budget ,20,Your budget is around 500K ,,0.00966875097354,BAD
1065,i need even more ,20,Your budget is around 500K ,,0.00966875097354,BAD
1067,surely it is a large amount ,20,Your budget is around 500K ,,0.00966875097354,BAD
1069,what home can i buy with 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1070,what my home options for a budget of around 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1073,my maximum level is 500k for the apartment,20,Your budget is around 500K ,,0.00966875097354,BAD
1074,i have around 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1075,can you find me something aroun 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1076,i am 500k budget person ,20,Your budget is around 500K ,,0.00966875097354,BAD
1077,servidoras,20,Your budget is around 500K ,,0.00966875097354,BAD
1078,como estas,20,Your budget is around 500K ,,0.00966875097354,BAD
1079,alla vamos,20,Your budget is around 500K ,,0.00966875097354,BAD
1080,holitaserd,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1081,donde estas,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1082,elizabeths,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1084,where about other fees beside downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1178,necesito conocer todos los precios ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1117,are other fees as expensive ass the down payment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1119,beside downpayment i must pay another thing to get apartment keys ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1158,how much i will pay for this house ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1159,can you give a discount for this house ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1160,will i pay another fee for this apartment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1161,how many fees do i have to pay in addition to the initial payment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1162,are the other fees very expensive ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1163,how often should the other fees be paid ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1165,what are they ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1166,how much money should i pay for them ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1167,what prices of sale and rent do they have for other houses ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1170,the fees as they are,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1171,from when they are canceled,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1173,could you give me other rates ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1174,i can give my initial payment and a little more,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1175,how many fees could i pay ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1176,cual es precio inicial ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1157,how often should i pay the fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1118,what are the other fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1156,would i have to pay something else ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1153,what fees are involved in closing costs ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1120,insurance fees are included in downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1121,are the legal costs of drafting the lease included ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1125,private mortgage insurance,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1126,homeowner s insurance,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1127,title insurance,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1128,what other fees are involved other than downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1129,i already know about downpayment but are any other fees necessary ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1130,after downpayment do i need to worry about other fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1136,tell me about fees which i have to pay other than downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1137,está buscando una casa de lujo,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1138,está buscando una casa de lujo,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1139,está buscando una casa de lujo,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1141,what else do i have to pay beside the downpayment,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1146,how much time does the rent increase ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1152,what other fees are there besides downpayment ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
