UTTERANCE,SCENARIO,ANNOTATION_USER,ANNOTATION_SYSTEM,AGENT_TEMPLATE_UTTERANCE
where are the available condos located,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what kinda home are you looking for,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
are you looking for a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what ype of home are you looking for,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
where can i find a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
how much is a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i d like to move into a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
are there any condos available,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m looking for condos,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
de cuanto estamos hablando,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
tengo 5000 mil,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
how should the general characteristics of the dwelling be,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
which condo options does it offer,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i would really like a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m looking for a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m interested in a condominium,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
do you know of any condo available,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i wish to buy an apartment,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i want to buy an affordable apartment,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what are the rules,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what are the rules,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what quality of life does the condominium offer,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
where the condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what a condo site,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m looking for a condo that fits my budget,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i would like to locate a condominium according to my needs and budget,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
the condo must be within my budget,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
how much i need for a comfortable condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i am looking for an apartment,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
how much would a condo cost per month,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
how are the options if im seeking a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i ve got a budget there s something on my range budget,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i need your help,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m not sure if it will be good,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
can you help me,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
can you help me find a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i m in search for a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i am looking fora condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
i really need to move to a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what about a condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
do you have condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
what tupe of condo you have,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
is there any condo,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
alla vamos,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
do you have any condo available,you are looking for a condo,"INFORM(intent=search_home,property_type=condo)",ack(). Request(category),OK. Ask buyer whether he wants luxury or affor...
can i looking to move in the next two year,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
who can looking to move in the next two year,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
buenos dias,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
buenos dias,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i m planning to move in a couple of years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i what a house in the next 2 years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i need to find a house in maximum two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
2 years is my time limit,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
can i move in 2 years or less,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i m interested to move in during the next 2 years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i want to move in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i will move in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
how much credit do i need,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
how much credit do i need,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i want to move in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
what houses there is avaible to move in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
where can i find a place to move in less than two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
what do i have to do to move in the next two years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
do you have an idea how prices of this plaece is going to change in next few years,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
is it better to buy appartment now or is it going to be more affordable next year,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
i need a bigger house how many rooms do you have,you are looking to move in the next two year,INFORM(move_in_date=within_2_years),"SELECT(property_name={House on Maple Street, H...",Offer a property named House on Maple Street a...
